RepeatStatus,Rating,Marketing_Consent,isCash,isWeb,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold_Wallets,Coin_Card_Holders,Passport_Wallets,Long_Wallets,Luggage_Tags,Lanyard,Bag_Straps,Bracelets,isMale,percentDiscount,Payment_Method
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Cash
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.051282051,Stripe
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,External Credit
0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.1,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Cash
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,External Debit
0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.518072289,External Debit
0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.383802817,Cash
1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.05,External Debit
0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,External Debit
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08,Stripe
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,External Debit
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Cash
0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.011583012,External Credit
1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Stripe
0,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.138527725,External Debit
0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,External Debit
0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.2,External Debit
0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.384057971,External Debit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,External Debit
0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,External Debit
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,External Debit
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.15,External Debit
1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.431034483,External Debit
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.042918455,Stripe
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.193548387,Cash
1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.05,Cash
0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,External Credit
0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.079365079,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.060606061,Stripe
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,External Debit
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.068100358,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,External Debit
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2,Stripe
0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,External Debit
0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,External Debit
0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.383802817,Cash
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.358552632,External Debit
0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.383802817,External Debit
0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,External Debit
1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05,External Debit
1,5,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.274048443,External Debit
0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334987013,External Debit
0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.258097928,External Debit
0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,External Debit
0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,Cash
1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,External Debit
0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,External Debit
0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.376606684,External Debit
0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Cash
1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24439834,External Debit
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.343866667,External Debit
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Cash
0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.374701493,External Debit
1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,External Debit
0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.365671642,External Debit
0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.5,External Debit
1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343866667,External Credit
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Cash
1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,External Debit
0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.448717949,External Debit
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,External Credit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,External Credit
0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.1,External Credit
0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,External Credit
0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.376606684,External Debit
1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.113636364,Stripe
0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.05,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.462962963,custom
1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.15,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,Stripe
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15,Stripe
1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,Stripe
0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15,Stripe
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480519481,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,Stripe
0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,Stripe
0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,External Debit
1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,Stripe
0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20242047,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,External Debit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.282666667,External Credit
1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,Stripe
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15,External Debit
1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,External Debit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,External Debit
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Cash
0,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.15,External Debit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,Cash
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15,Cash
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,External Debit
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.289940828,External Debit
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.376606684,Cash
1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,External Debit
1,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.462962963,External Debit
1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.15,Stripe
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,External Debit
1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014492754,External Debit
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.438202247,Cash
1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.256060606,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.238666667,Cash
0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.195744681,External Debit
0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.383802817,Cash
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15,External Debit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,Cash
0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.375,External Credit
0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15,External Debit
0,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198100743,External Debit
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,External Debit
1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.15,Stripe
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,Stripe
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,Cash
0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.161073826,Cash
1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.15,Cash
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.289940828,Cash
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,External Credit
1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.15,Stripe
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2,Cash
1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,Cash
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.294871795,External Debit
0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289940828,Cash
0,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,External Debit
0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Bank Deposit
1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,External Debit
1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,External Debit
0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.050505051,Stripe
1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.568181818,Stripe
1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1,Stripe
1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.05,Stripe
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,External Credit
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,manual
1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.250069735,External Debit
1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.350393701,Cash
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0.274683544,External Credit
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,Cash
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,External Credit
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,External Debit
1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,External Debit
0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cash
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Cash
1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,Cash
1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038610039,External Credit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,External Debit
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cash
1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.096774194,Cash
0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Cash
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cash
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,Cash
0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cash
1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.193548387,External Credit
1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,External Debit
0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,Cash
0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash
0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.453125,External Debit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,Cash
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Cash
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cash
0,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.209859155,External Credit
1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,Cash
1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
0,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.294871795,Cash
0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,External Debit
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash
0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.015317287,Cash
0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Cash
1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438202247,Cash
0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.140460211,External Credit
1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,External Credit
1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,External Debit
0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,External Debit
1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.343091335,Cash
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Credit
0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.308176101,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cash
1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
1,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.302030457,Cash
1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.143678161,Cash
1,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4625,Cash
1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,External Credit
0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,External Credit
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,External Debit
0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Cash
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05,Cash
0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,Cash
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cash
1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Cash
0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,Cash
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash + Exchange Credit
1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.222644377,External Credit
0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Stripe
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Debit
1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,External Debit
0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Credit
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.402777778,External Debit
1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438202247,Cash
1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,External Credit
1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Cash
0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Cash
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Cash
0,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.135220126,Cash
0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cash
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cash
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,External Debit
1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,External Credit
1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cash
1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Exchange Credit
0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,custom
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32885906,custom
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.244186047,custom
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438202247,Cash
0,3,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0.163679809,custom
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,Cash
0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.5,Cash
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438202247,custom
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.438202247,Cash
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,custom
0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.102040816,custom
0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cash
0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32885906,custom
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,custom
