RepeatStatus,Gender,MEMBER_RATING,Accepts Marketing,Discount_Percentage,Total,Installment,Source,PersonalizationDone,NumberItemsTotal,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold Wallets,Coin & Card Holders,Passport Wallets,Long Wallets,Luggage Tags,Lanyard,Bag Straps,Bracelets,Festive_purchase,Order_ID
0,F,3,yes,0.15,83.3,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3472
0,F,2,yes,0.2,475.2,Cash,pos,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3471
0,F,2,yes,0,269,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3470
0,M,5,yes,0.15,124.1,Cash,pos,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3467
0,F,2,yes,0.05,281.2,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3466
0,M,2,yes,0,236,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3465
0,F,3,yes,0.38,242.5,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3464
0,F,2,yes,0.5,112.5,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3463
0,M,3,yes,0.2,172.8,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3461
0,F,5,yes,0.05,255.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3460
1,F,2,yes,0.05,254.6,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3459
0,F,5,yes,0.05,265.05,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3458
0,M,2,yes,0,199,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3456
0,M,2,yes,0,269,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,#3455
0,F,2,yes,0.1,358.2,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3454
0,F,2,yes,0.5,65,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3453
0,M,5,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3451
0,M,2,yes,0.36,225,Cash,pos,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3448
0,F,4,yes,0.2,857.6,Cash,pos,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3447
0,F,2,yes,0.09,116,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3446
1,F,2,yes,0.13,665.8,Cash,pos,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3443
0,M,3,yes,0.45,215,Cash,pos,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#3441
0,F,2,yes,0.1,176.4,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3440
0,F,5,yes,0.39,225,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3439
1,F,2,yes,0.1,167.4,Cash,pos,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#3437
1,F,2,yes,0.05,175.75,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3436
0,F,1,yes,0.35,175,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3435
0,M,2,yes,0.05,93.1,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3434
0,F,3,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3433
0,F,2,yes,0.1,388.8,Cash,pos,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3432
0,M,5,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3431
0,F,2,yes,0.05,83.6,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3430
0,F,3,yes,0.05,93.1,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3429
0,F,2,no,0,193,Cash,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3428
0,F,1,yes,0.23,662.8,Cash,pos,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3427
0,M,2,yes,0,259,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3426
1,M,2,yes,0.15,253,Cash,pos,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3425
0,F,4,yes,0.1,336.6,Cash,pos,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3424
1,F,2,yes,0,269,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3423
0,F,2,yes,0.1,176.4,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3422
0,F,3,yes,0.05,235.6,Cash,pos,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3421
0,F,2,yes,0.05,473.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3418
0,M,2,no,0.2,227.2,Cash,web,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3417
0,F,4,yes,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#3416
0,M,2,yes,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3415
0,M,4,yes,0.04,419.2,Cash,pos,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3413
0,F,3,yes,0,269,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3412
0,M,3,yes,0.2,186.4,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3410
0,F,3,yes,0.05,88.35,Cash,web,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3409
0,F,1,yes,0,269,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3407
0,M,3,yes,0.1,302.4,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3406
0,M,2,yes,0.05,83.6,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3405
0,F,2,no,0,88,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3404
0,M,3,yes,0.05,215.65,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3403
0,F,3,yes,0.05,156.75,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3402
0,M,3,yes,0,149,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3400
0,F,2,yes,0.42,291,Cash,web,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3399
0,F,2,yes,0,233,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3396
0,F,2,yes,0.2,74.4,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3393
0,M,2,yes,0.3,269,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3392
0,M,2,yes,0.31,259,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3391
0,M,4,yes,0.05,169.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3390
0,M,3,yes,0.1,86,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3389
0,M,4,yes,0.49,175,Cash,pos,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3388
0,F,2,yes,0.08,121,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3387
0,F,3,yes,0.27,442.42,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3386
0,M,2,yes,0.44,481,Cash,web,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3385
1,F,3,yes,0.29,279,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3384
1,F,1,yes,0.3,538,Cash,pos,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3382
0,M,3,yes,0.05,235.6,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3381
0,M,2,yes,0.5,125,Cash,pos,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#3380
1,M,3,yes,0.31,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3378
0,M,5,yes,0.3,262.5,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3377
0,F,2,yes,0,269,Cash,pos,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#3374
0,M,2,yes,0.05,205.2,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3373
0,F,2,yes,0.2,148,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3372
0,M,2,yes,0.2,841.6,Cash,pos,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3371
0,F,5,yes,0.33,258.1,Cash,pos,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3370
0,M,2,yes,0.5,215,Cash,web,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#3369
0,M,1,yes,0.5,375,Cash,web,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3367
0,M,2,yes,0.5,249,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3366
0,F,4,yes,0.06,165,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3365
0,M,1,yes,0.05,93.1,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3363
0,F,2,yes,0.1,383.4,Cash,pos,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3362
0,M,3,yes,0.27,573.4,Cash,pos,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3361
0,M,2,yes,0.28,666.5,Cash,pos,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3360
0,F,2,yes,0.05,83.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3359
1,M,2,yes,0.38,215,Cash,pos,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3358
0,M,3,no,0.2,68.8,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3357
0,M,3,yes,0.05,188.1,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3356
0,F,2,yes,0.05,378,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3355
0,F,2,yes,0.5,65,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3354
0,M,2,yes,0.43,165,Cash,pos,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3353
0,F,5,yes,0,299,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3352
0,F,3,yes,0,88,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3350
0,M,4,yes,0.05,178.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3349
0,M,2,yes,0.07,260,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3348
0,M,2,yes,0.13,515.8,Cash,pos,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3347
0,F,3,yes,0.12,464,Cash,pos,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#3346
0,M,2,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3345
0,F,2,yes,0.36,225,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3344
0,M,3,yes,0.38,242.5,Cash,pos,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3343
0,M,2,yes,0.05,900.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3342
1,F,3,yes,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#3341
1,F,1,yes,0.5,199,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3340
0,M,3,yes,0,187.5,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3339
0,M,2,yes,0,299,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3338
1,M,2,no,0,97,Cash,web,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3337
0,F,3,yes,0.05,93.1,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3336
1,F,4,yes,0.5,249,Cash,pos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,#3335
0,M,2,yes,0,259,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3334
0,M,3,yes,0,279,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3333
0,M,3,yes,0.3,186.5,Cash,pos,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3332
0,M,2,yes,0.05,188.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3330
0,M,2,no,0.05,185,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3329
0,F,3,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3328
0,M,4,yes,0.05,178.6,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3325
0,M,2,yes,0.05,131.1,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#3324
0,F,4,yes,0,269,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3323
0,M,2,yes,0.1,272.7,Cash,pos,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3322
0,M,3,yes,0.05,378.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3321
0,M,2,yes,0.52,240,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#3319
0,F,3,yes,0.38,175,Cash,pos,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#3318
0,F,5,yes,0,259,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3316
0,M,2,yes,0,279,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3315
0,F,3,yes,0.08,115,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#3314
0,M,2,yes,0,118,Cash,pos,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#3312
0,M,3,yes,0.01,256,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3311
0,F,3,yes,0.14,450.55,Cash,pos,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3309
0,F,4,yes,0.1,251.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3307
0,M,2,yes,0.2,554.4,Cash,pos,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#3306
0,M,4,yes,0.05,156.75,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#3305
0,F,2,yes,0.38,255,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#3304
0,M,2,yes,0.1,178.2,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3302
0,M,4,yes,0.1,124.2,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3301
0,M,2,yes,0.05,615.6,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3300
0,M,3,yes,0.43,165,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3296
0,M,1,yes,0.05,169.1,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3295
0,F,2,yes,0.04,223,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3293
0,F,2,yes,0,298,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3289
0,F,5,no,0.08,116,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3287
0,F,2,yes,0.06,155,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3286
0,M,2,yes,0.07,260,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3284
0,F,3,yes,0.05,205.2,Cash,pos,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#3283
0,F,3,yes,0.1,448.2,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3282
0,M,2,yes,0.2,103.2,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3281
0,F,2,yes,0.05,330.6,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3280
0,F,2,yes,0.05,64.6,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3279
0,M,2,yes,0.05,378.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3278
0,M,3,yes,0.38,175,Cash,pos,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3277
0,M,4,yes,0.38,175,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3275
0,F,4,yes,0.05,188.1,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3274
1,F,5,yes,0.27,419.6,Cash,pos,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3272
0,M,4,no,0.1,178.2,Cash,web,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#3271
0,M,2,yes,0,299,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3270
0,F,2,yes,0.33,256.03,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3268
0,F,2,yes,0.26,393.95,Cash,pos,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3267
0,F,4,yes,0.5,224,Cash,pos,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#3266
0,M,3,yes,0.05,91.2,Cash,pos,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3265
1,F,2,yes,0.05,121.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3264
0,F,3,yes,0.05,663.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3263
0,F,3,yes,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3262
0,F,2,yes,0.1,178.2,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3261
0,F,3,yes,0.1,178.2,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3260
0,M,3,yes,0.05,241.3,Cash,pos,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3259
0,F,3,yes,0.38,242.5,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3258
0,F,2,no,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3257
1,M,3,yes,0.24,546.3,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3256
0,M,2,yes,0.34,246.05,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3255
0,M,2,yes,0.37,418.95,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3253
1,F,2,yes,0.05,83.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3252
0,F,4,yes,0.37,85,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3251
0,M,3,yes,0.5,125,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3250
1,F,3,yes,0,268,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3249
0,F,3,yes,0.34,246.05,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3248
1,F,3,yes,0,268,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3246
0,F,3,yes,0.1,583.2,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3245
0,F,3,yes,0.45,215,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3244
0,F,2,yes,0.05,473.1,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3243
0,F,3,yes,0.1,628.2,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3242
0,F,3,yes,0.1,628.2,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3241
0,M,3,yes,0.1,212.4,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3239
0,F,4,yes,0.05,93.1,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3238
0,M,3,yes,0.38,242.5,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3237
0,M,3,yes,0.05,235.6,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3234
0,F,2,yes,0.46,145,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3233
1,F,3,no,0,98,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3231
0,F,3,yes,0,88,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3230
1,F,3,yes,0.15,106.25,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3228
0,F,2,no,0.15,166.6,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3227
0,M,4,yes,0.15,168.3,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3226
0,F,3,yes,0.15,130.05,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3224
0,F,2,no,0.15,40.8,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3223
0,F,3,yes,0.15,215.05,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3221
0,F,3,yes,0.15,183.6,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3219
0,F,4,yes,0.15,213.35,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3218
0,F,3,no,0.15,107.1,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3216
0,F,4,yes,0.33,100,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3215
0,F,3,yes,0.2,576.65,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3213
0,F,3,yes,0.3,276.5,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3212
0,M,3,yes,0.28,269,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3211
0,F,0,yes,0.15,295.8,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3209
1,F,3,yes,0.15,253.3,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3208
0,M,3,yes,0.33,100,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3207
0,F,2,no,0.15,189.55,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3206
0,M,4,yes,0.15,325.55,Cash,pos,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3204
0,M,3,yes,0.33,100,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3203
0,M,2,yes,0.15,157.25,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3202
0,F,2,yes,0.15,345.1,Cash,pos,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3201
0,M,2,yes,0.29,120,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3200
0,M,1,yes,0.38,242.5,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3199
1,F,2,yes,0.2,398.4,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#3198
1,F,2,yes,0.2,156,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3195
0,M,1,yes,0.44,50,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3193
1,F,3,yes,0.26,196.4,Cash,pos,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#3192
0,F,2,yes,0.24,171.3,Cash,pos,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3191
0,M,4,yes,0.2,415.8,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3190
0,M,3,yes,0.38,175,Cash,pos,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#3189
0,M,2,yes,0.15,90.1,Cash,pos,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3188
0,F,3,yes,0.33,100,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#3187
0,F,4,yes,0.38,215,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3186
0,M,5,yes,0.15,159.8,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3185
0,F,4,yes,0.2,971.1,Cash,pos,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3184
1,F,2,yes,0.15,282.2,Cash,pos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#3183
1,M,4,yes,0.15,266.9,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3182
0,F,2,yes,0.15,189.55,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#3181
0,M,2,yes,0.33,100,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3180
0,M,2,yes,0.16,250,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#3179
